,Rmax,RR,NL,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
13114,11,26,4,290.30641996665827,236.28189926569044,246.41244460074694
13115,11,26,5,290.30641996665827,225.05946187919412,239.67848008599597
13116,11,26,6,290.30641996665827,213.06423230229677,215.71011674134962
13117,11,26,7,290.30641996665827,200.29349767267996,209.9343894851147
13118,11,26,8,290.30641996665827,186.25214960692932,204.70168629046105
13119,11,26,9,290.30641996665827,171.12885395653015,194.27138603169863
13120,11,26,10,290.30641996665827,155.24725410267646,186.9943979628054
13121,11,26,11,290.30641996665827,139.83802326754386,176.50091890982134
13122,11,26,12,290.30641996665827,125.01925077209845,174.26849384197766
13123,11,26,13,290.30641996665827,110.38998996162587,171.9466490535128
13124,11,26,14,290.30641996665827,96.17103693557266,169.6845078702151
13125,11,25,0,290.3183439609674,290.3183439609674,290.94338090179565
13126,11,25,1,290.3183439609674,269.522200771765,276.44107307660863
13127,11,25,2,290.3183439609674,259.97803048776643,260.22989028199754
13128,11,25,3,290.3183439609674,249.20646477348316,256.6645175625448
13129,11,25,4,290.3183439609674,236.32927395354145,246.42166855176825
13130,11,25,5,290.3183439609674,225.138521143296,239.67699527795514
13131,11,25,6,290.3183439609674,213.26490553685332,215.89083384982598
13132,11,25,7,290.3183439609674,200.53194318982167,210.00415012956276
13133,11,25,8,290.3183439609674,186.5034522740759,204.75810150708747
13134,11,25,9,290.3183439609674,171.37394060444475,194.38063468501792
13135,11,25,10,290.3183439609674,155.51072223063107,187.01544813919443
13136,11,25,11,290.3183439609674,139.891697815026,176.99840032982414
13137,11,25,12,290.3183439609674,125.29597658634447,174.62306851821518
13138,11,25,13,290.3183439609674,110.601895806242,171.9001319255633
13139,11,25,14,290.3183439609674,96.24134389586169,169.6544365950431
13140,11,24,0,290.34149843230136,290.34149843230136,290.9512877383714
13141,11,24,1,290.34149843230136,269.5411457764689,276.44895756680313
13142,11,24,2,290.34149843230136,259.99716105387347,260.25815583126285
13143,11,24,3,290.34149843230136,249.28826156552432,256.69694015216
13144,11,24,4,290.34149843230136,236.38639318954455,246.421033630827
13145,11,24,5,290.34149843230136,225.2212611079039,239.67880425083735
13146,11,24,6,290.34149843230136,213.48018944143308,215.93379928633607
13147,11,24,7,290.34149843230136,200.7766016708951,210.0537130636652
13148,11,24,8,290.34149843230136,186.76143461270337,204.8217899618146
13149,11,24,9,290.34149843230136,171.62750540837345,194.51453259454462
13150,11,24,10,290.34149843230136,155.78319472291844,187.12193912237015
13151,11,24,11,290.34149843230136,140.0513825661202,176.78874609108442
13152,11,24,12,290.34149843230136,125.58856449577095,174.44528748656342
13153,11,24,13,290.34149843230136,110.76709689491324,172.05158073317156
13154,11,24,14,290.34149843230136,96.29126784310746,169.7447205532075
13155,11,23,0,290.3652949399105,290.3652949399105,290.95948480345606
13156,11,23,1,290.3652949399105,269.5547949769295,276.45713032051304
13157,11,23,2,290.3652949399105,260.0157117439187,260.2466910435594
13158,11,23,3,290.3652949399105,249.36565482681527,256.7312868314519
13159,11,23,4,290.3652949399105,236.46353534777327,246.41359907106678
13160,11,23,5,290.3652949399105,225.29682749284214,239.6824829677187
13161,11,23,6,290.3652949399105,213.69188909789509,216.14388296336242
13162,11,23,7,290.3652949399105,201.03151867088854,210.09711972775872
13163,11,23,8,290.3652949399105,187.02584234775432,204.88320308349222
13164,11,23,9,290.3652949399105,171.88788889669536,194.6248210732565
13165,11,23,10,290.3652949399105,156.06144495515906,187.1897817627551
13166,11,23,11,290.3652949399105,140.27628244401754,176.7253279817205
13167,11,23,12,290.3652949399105,125.88920272341171,174.48422259104746
13168,11,23,13,290.3652949399105,110.90657733701548,172.06380163665204
13169,11,23,14,290.3652949399105,96.07163942078589,169.64413701430416
13170,11,22,0,290.38298359855656,290.38298359855656,290.9679958743262
13171,11,22,1,290.38298359855656,269.5646747104601,276.46561330080664
13172,11,22,2,290.38298359855656,260.0346697607727,260.2500625382094
