,Rmax,RR,LT,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
6031,30,18,1,233.11059676661296,174.4538890542973,180.62085454311406
6032,30,18,2,233.11059676661296,141.34960836624828,156.111451693403
6033,30,18,3,233.11059676661296,116.72377587409167,143.63133275812248
6034,30,18,4,233.11059676661296,92.91322461641701,136.64343397806493
6035,30,18,5,233.11059676661296,64.2846672658952,102.06023151898884
6036,30,18,6,233.11059676661296,33.567002520189895,93.89094601942305
6037,30,18,7,233.11059676661296,0.0,96.19543960049296
6038,30,18,8,233.11059676661296,0.0,96.59064069465376
6039,30,18,9,233.11059676661296,0.0,95.41154545832966
6040,30,18,10,233.11059676661296,0.0,92.8744614289476
6041,30,18,11,233.11059676661296,0.0,90.18022387681435
6042,30,18,12,233.11059676661296,0.0,88.18413341661432
6043,30,18,13,233.11059676661296,0.0,82.87960325669584
6044,30,18,14,233.11059676661296,0.0,73.57909364565893
6045,30,17,0,233.1409011931564,233.1409011931564,233.03872879053247
6046,30,17,1,233.1409011931564,174.48939522903237,182.11544284045704
6047,30,17,2,233.1409011931564,140.91634092475448,154.9598366253795
6048,30,17,3,233.1409011931564,116.03740963724329,143.57439203792566
6049,30,17,4,233.1409011931564,92.53340204238236,135.84382336572838
6050,30,17,5,233.1409011931564,64.32206289766752,101.88890194845503
6051,30,17,6,233.1409011931564,35.654674100105986,85.20907396094876
6052,30,17,7,233.1409011931564,2.248393963502501,97.11377294482543
6053,30,17,8,233.1409011931564,0.0,96.68954774693191
6054,30,17,9,233.1409011931564,0.0,94.79675366105852
6055,30,17,10,233.1409011931564,0.0,92.42548841321576
6056,30,17,11,233.1409011931564,0.0,90.74597585371586
6057,30,17,12,233.1409011931564,0.0,85.98135587883912
6058,30,17,13,233.1409011931564,0.0,80.6609064054488
6059,30,17,14,233.1409011931564,0.0,69.23813427617311
6060,30,16,0,233.19113118424508,233.19113118424508,233.02931168333987
6061,30,16,1,233.19113118424508,174.5494928107933,183.81606926913125
6062,30,16,2,233.19113118424508,140.47229645739446,152.46017796683844
6063,30,16,3,233.19113118424508,115.32156840676696,143.56945263062778
6064,30,16,4,233.19113118424508,92.07892520062953,134.64015619786414
6065,30,16,5,233.19113118424508,64.32008475545678,101.66696257222335
6066,30,16,6,233.19113118424508,37.7152402070161,85.67359814107772
6067,30,16,7,233.19113118424508,3.7944878418768297,97.00399246144693
6068,30,16,8,233.19113118424508,0.0,96.32794042590169
6069,30,16,9,233.19113118424508,0.0,94.13472070740937
6070,30,16,10,233.19113118424508,0.0,91.9708667163213
6071,30,16,11,233.19113118424508,0.0,89.55711484013705
6072,30,16,12,233.19113118424508,0.0,81.42650108626916
6073,30,16,13,233.19113118424508,0.0,79.21777739114071
6074,30,16,14,233.19113118424508,0.0,67.857964180815
6075,30,15,0,233.31143811030458,233.31143811030458,233.01778068129613
6076,30,15,1,233.31143811030458,174.65924070408855,185.5556371270418
6077,30,15,2,233.31143811030458,140.09611540350588,151.1456486449892
6078,30,15,3,233.31143811030458,114.5765336863453,143.91292387150358
6079,30,15,4,233.31143811030458,91.51722738475215,133.82173687155301
6080,30,15,5,233.31143811030458,64.23496894068796,101.52121436006783
6081,30,15,6,233.31143811030458,39.65047630658726,88.08682834639814
6082,30,15,7,233.31143811030458,5.981720705572897,95.64591616276402
6083,30,15,8,233.31143811030458,0.0,96.17782729079683
6084,30,15,9,233.31143811030458,0.0,94.07436426955955
6085,30,15,10,233.31143811030458,0.0,91.93607346601397
6086,30,15,11,233.31143811030458,0.0,89.5816973285616
6087,30,15,12,233.31143811030458,0.0,85.24893855349751
6088,30,15,13,233.31143811030458,0.0,75.7378896459812
6089,30,15,14,233.31143811030458,0.0,69.5153862157403
6090,30,14,0,233.30765773752705,233.30765773752705,233.1906586750781
6091,30,14,1,233.30765773752705,174.67659107470305,187.29309625196308
6092,30,14,2,233.30765773752705,139.65162460187975,149.452482655388
6093,30,14,3,233.30765773752705,113.79959939217687,141.19601969709208
6094,30,14,4,233.30765773752705,90.83980769264352,130.33272366669138
6095,30,14,5,233.30765773752705,64.7096554835545,101.1173587450086
6096,30,14,6,233.30765773752705,41.43799698592393,89.99223468962217
6097,30,14,7,233.30765773752705,8.05888056240721,96.76467555194297
6098,30,14,8,233.30765773752705,0.0,95.62928997832313
6099,30,14,9,233.30765773752705,0.0,92.58106361968291
6100,30,14,10,233.30765773752705,0.0,89.90598172859444
6101,30,14,11,233.30765773752705,0.0,86.7612340355189
6102,30,14,12,233.30765773752705,0.0,77.52487350935453
6103,30,14,13,233.30765773752705,0.0,70.47765481382196
6104,30,14,14,233.30765773752705,0.0,65.36822115348586
6105,30,13,0,233.5325667724876,233.5325667724876,233.92072934504353
6106,30,13,1,233.5325667724876,175.182366898164,189.02991663124865
6107,30,13,2,233.5325667724876,139.18575653264247,151.4387825648232
6108,30,13,3,233.5325667724876,113.1248977538666,145.69049608600176
6109,30,13,4,233.5325667724876,90.03891217337494,125.36649745765699
6110,30,13,5,233.5325667724876,66.13163760669778,97.93422300170558
6111,30,13,6,233.5325667724876,43.096752188843894,92.18906150514853
6112,30,13,7,233.5325667724876,10.051092629585938,95.6883941693325
6113,30,13,8,233.5325667724876,0.0,94.49383288073133
6114,30,13,9,233.5325667724876,0.0,92.14024663093315
6115,30,13,10,233.5325667724876,0.0,88.33847304688037
6116,30,13,11,233.5325667724876,0.0,79.72903545835342
6117,30,13,12,233.5325667724876,0.0,74.44877446096265
6118,30,13,13,233.5325667724876,0.0,64.48457072099666
6119,30,13,14,233.5325667724876,0.0,65.33138753204815
6120,30,12,0,235.8608909598764,235.8608909598764,236.07143818566294
6121,30,12,1,235.8608909598764,177.5754561331294,190.76488644939928
6122,30,12,2,235.8608909598764,138.80783453757329,152.75428775700703
6123,30,12,3,235.8608909598764,112.84219818799838,147.06385122301197
6124,30,12,4,235.8608909598764,89.15762117350695,120.17739204892806
6125,30,12,5,235.8608909598764,67.34010924557126,98.6615600892155
6126,30,12,6,235.8608909598764,44.52217177780916,95.23801016448603
6127,30,12,7,235.8608909598764,11.851542669238881,95.48865536346324
6128,30,12,8,235.8608909598764,0.0,93.76708537928005
6129,30,12,9,235.8608909598764,0.0,85.85656788457112
6130,30,12,10,235.8608909598764,0.0,80.15976709157876
6131,30,12,11,235.8608909598764,0.0,76.85087278277997
6132,30,12,12,235.8608909598764,0.0,65.185842137281
6133,30,12,13,235.8608909598764,0.0,60.39834669639493
6134,30,12,14,235.8608909598764,0.0,67.68246625659214
6135,30,11,0,238.57455066131877,238.57455066131877,238.73498926393472
6136,30,11,1,238.57455066131877,180.29241434626582,192.50003358199118
6137,30,11,2,238.57455066131877,139.6504620496073,153.3899538674832
6138,30,11,3,238.57455066131877,113.09290012724753,144.3656653549273
6139,30,11,4,238.57455066131877,88.03765177568853,117.25935156723715
6140,30,11,5,238.57455066131877,68.11422796442801,99.03585809484159
6141,30,11,6,238.57455066131877,45.50058347550651,98.00578168243581
6142,30,11,7,238.57455066131877,13.363172237638963,94.37578385587217
6143,30,11,8,238.57455066131877,0.0,91.22268091554987
6144,30,11,9,238.57455066131877,0.0,86.18047396065303
6145,30,11,10,238.57455066131877,0.0,78.13878658924986
6146,30,11,11,238.57455066131877,0.0,69.83006066161116
6147,30,11,12,238.57455066131877,0.0,64.60957303527499
6148,30,11,13,238.57455066131877,0.0,56.61929032636893
6149,30,11,14,238.57455066131877,0.0,63.08090733927192
6150,30,10,0,241.7520178671149,241.7520178671149,241.94623409889863
6151,30,10,1,241.7520178671149,183.41909995926778,194.2526853896207
6152,30,10,2,241.7520178671149,140.70035201598725,153.4488379102618
6153,30,10,3,241.7520178671149,113.45741089896882,139.54067367995134
6154,30,10,4,241.7520178671149,87.11918591854834,122.16033200922337
6155,30,10,5,241.7520178671149,68.05557406785559,100.48868229197717
6156,30,10,6,241.7520178671149,45.47170269772412,100.56519774222357
6157,30,10,7,241.7520178671149,17.1666932171033,91.91888771908086
6158,30,10,8,241.7520178671149,0.0,90.76019792460036
6159,30,10,9,241.7520178671149,0.0,84.06455737241723
6160,30,10,10,241.7520178671149,0.0,75.32476349056776
6161,30,10,11,241.7520178671149,0.0,67.29606777425471
6162,30,10,12,241.7520178671149,0.0,65.6313143660374
6163,30,10,13,241.7520178671149,0.0,63.71423007478148
6164,30,10,14,241.7520178671149,0.0,65.54109781877314
6165,30,9,0,245.257359038905,245.257359038905,245.47013851912192
6166,30,9,1,245.257359038905,186.90314167042533,200.94518473771103
6167,30,9,2,245.257359038905,142.15358103427982,154.11080884331918
6168,30,9,3,245.257359038905,113.47810909516234,133.145655915729
6169,30,9,4,245.257359038905,86.70821339831465,130.11986060778767
6170,30,9,5,245.257359038905,67.98545800511727,104.00343711059558
6171,30,9,6,245.257359038905,44.42727163595504,107.53153741477593
6172,30,9,7,245.257359038905,19.199427166578182,91.14915221031444
6173,30,9,8,245.257359038905,0.0,93.54652282152546
6174,30,9,9,245.257359038905,0.0,78.13702889773018
6175,30,9,10,245.257359038905,0.0,71.18379818534812
6176,30,9,11,245.257359038905,0.0,68.18279128953624
6177,30,9,12,245.257359038905,0.0,70.87845790428506
6178,30,9,13,245.257359038905,0.0,71.59241453459782
6179,30,9,14,245.257359038905,0.0,67.92329750247043
6180,30,8,0,249.85687395505477,249.85687395505477,249.95708903901755
6181,30,8,1,249.85687395505477,191.52289116724955,208.02775425608482
6182,30,8,2,249.85687395505477,144.07185061121476,158.73033424750855
6183,30,8,3,249.85687395505477,113.54161139977505,132.86486912479845
6184,30,8,4,249.85687395505477,88.6715691929945,132.14775380818415
6185,30,8,5,249.85687395505477,68.31723268005969,100.10332406369498
6186,30,8,6,249.85687395505477,44.63041468667116,111.17822962989882
6187,30,8,7,249.85687395505477,19.69155845216526,100.52544095693473
6188,30,8,8,249.85687395505477,0.0,94.4276965903546
6189,30,8,9,249.85687395505477,0.0,77.29985693492182
6190,30,8,10,249.85687395505477,0.0,68.31034392085294
6191,30,8,11,249.85687395505477,0.0,67.79404403654306
6192,30,8,12,249.85687395505477,0.0,80.10851115070686
6193,30,8,13,249.85687395505477,0.0,67.32102339601661
6194,30,8,14,249.85687395505477,0.0,68.14597003538341
6195,30,7,0,254.44777947012102,254.44777947012102,254.36187500404665
6196,30,7,1,254.44777947012102,196.04628175416488,215.22512936266398
6197,30,7,2,254.44777947012102,147.56049944655865,165.87524852172
6198,30,7,3,254.44777947012102,113.87760679844126,133.6475305285743
6199,30,7,4,254.44777947012102,91.49575449280954,134.6501922862524
6200,30,7,5,254.44777947012102,69.2172809812119,100.37467877798832
6201,30,7,6,254.44777947012102,47.514377157149404,109.47503150067683
6202,30,7,7,254.44777947012102,21.544007216622582,113.7055866399975
6203,30,7,8,254.44777947012102,0.0,89.66833024033534
6204,30,7,9,254.44777947012102,0.0,85.61269694441901
6205,30,7,10,254.44777947012102,0.0,82.1561941616688
6206,30,7,11,254.44777947012102,0.0,79.63055637519999
6207,30,7,12,254.44777947012102,0.0,79.59868230305733
6208,30,7,13,254.44777947012102,0.0,75.83527090011708
6209,30,7,14,254.44777947012102,0.0,73.97796033090414
6210,30,6,0,262.5546355159554,262.5546355159554,262.55463560886
6211,30,6,1,262.5546355159554,204.45490461495314,223.58427534645804
6212,30,6,2,262.5546355159554,151.13644917563576,175.98855187016244
6213,30,6,3,262.5546355159554,117.05821394868087,138.72726879875503
6214,30,6,4,262.5546355159554,93.81626927444567,137.97259061290592
6215,30,6,5,262.5546355159554,71.61251775195092,113.81415962312265
6216,30,6,6,262.5546355159554,49.53876869221818,120.27950511750541
6217,30,6,7,262.5546355159554,24.430063717042124,115.534022278103
6218,30,6,8,262.5546355159554,0.0,106.22002331573279
6219,30,6,9,262.5546355159554,0.0,102.80770454465602
6220,30,6,10,262.5546355159554,0.0,101.31704774368151
6221,30,6,11,262.5546355159554,0.0,97.74155007318541
6222,30,6,12,262.5546355159554,0.0,98.07153591529239
6223,30,6,13,262.5546355159554,0.0,92.73967231360155
6224,30,6,14,262.5546355159554,0.0,91.56536763808674
6225,30,5,0,277.0849324958515,277.0849324958515,277.2290682733617
6226,30,5,1,277.0849324958515,218.94815471553488,239.50390667805985
6227,30,5,2,277.0849324958515,163.173957928838,189.90020323948318
6228,30,5,3,277.0849324958515,120.2855156473778,150.5387977658972
6229,30,5,4,277.0849324958515,98.90113507920589,150.5734274293696
6230,30,5,5,277.0849324958515,76.96740584428568,129.76526265154567
6231,30,5,6,277.0849324958515,53.357378181733324,139.78344058409888
6232,30,5,7,277.0849324958515,31.206331318146418,133.4877779750373
6233,30,5,8,277.0849324958515,6.619178107464265,128.7306914955436
6234,30,5,9,277.0849324958515,0.0,128.89554705466065
6235,30,5,10,277.0849324958515,0.0,125.63044707952929
6236,30,5,11,277.0849324958515,0.0,120.48396935523894
6237,30,5,12,277.0849324958515,0.0,116.38220124328839
6238,30,5,13,277.0849324958515,0.0,103.65988443165801
6239,30,5,14,277.0849324958515,0.0,82.17324224158706
6240,30,4,0,293.8796130612455,293.8796130612455,294.0349288436074
6241,30,4,1,293.8796130612455,240.1573838986466,259.5108130391562
6242,30,4,2,293.8796130612455,182.97684800977981,211.74059775104078
6243,30,4,3,293.8796130612455,131.00528623289864,191.86800359295358
6244,30,4,4,293.8796130612455,108.80818469677206,170.844877928313
6245,30,4,5,293.8796130612455,90.31511701078892,163.8164094809174
6246,30,4,6,293.8796130612455,67.63202358758386,179.14252994729617
6247,30,4,7,293.8796130612455,44.34684670478453,176.25508374239772
6248,30,4,8,293.8796130612455,21.913643206313623,172.03999505232264
6249,30,4,9,293.8796130612455,0.0,128.13539465702846
6250,30,4,10,293.8796130612455,0.0,152.2862141619416
6251,30,4,11,293.8796130612455,0.0,111.00123847546796
6252,30,4,12,293.8796130612455,0.0,96.21781492459542
6253,30,4,13,293.8796130612455,0.0,77.62887318575278
6254,30,4,14,293.8796130612455,0.0,58.46496008728933
6255,30,3,0,316.3248074041046,316.3248074041046,316.68037570592975
6256,30,3,1,316.3248074041046,269.92558099385053,287.43519289810536
6257,30,3,2,316.3248074041046,218.36737971943163,270.38849398805985
6258,30,3,3,316.3248074041046,165.00275488624908,250.69092955053281
6259,30,3,4,316.3248074041046,136.29705213591546,216.7667547798248
6260,30,3,5,316.3248074041046,116.59824584808578,212.8077710586192
6261,30,3,6,316.3248074041046,97.30250447941518,214.28683848333728
6262,30,3,7,316.3248074041046,74.87314033744742,207.05142652137226
6263,30,3,8,316.3248074041046,53.522291065299584,216.44916655537804
6264,30,3,9,316.3248074041046,30.397394632293107,123.32469675776869
6265,30,3,10,316.3248074041046,8.648550844439,122.38285062392093
6266,30,3,11,316.3248074041046,0.0,135.36477223644567
6267,30,3,12,316.3248074041046,0.0,111.05053517169281
6268,30,3,13,316.3248074041046,0.0,121.07352347108525
6269,30,3,14,316.3248074041046,0.0,115.31981877710965
6270,30,2,0,356.9876711599372,356.9876711599372,357.16626486744775
6271,30,2,1,356.9876711599372,322.1626416849705,351.8578929794185
6272,30,2,2,356.9876711599372,282.5063357051348,329.13816628927697
6273,30,2,3,356.9876711599372,249.2557314691837,296.4802816174085
6274,30,2,4,356.9876711599372,211.67002263383637,253.81422468201333
6275,30,2,5,356.9876711599372,175.27351225183767,240.14261763008437
6276,30,2,6,356.9876711599372,151.6250972419597,231.49703492528477
6277,30,2,7,356.9876711599372,130.25657603378215,229.66034877119253
6278,30,2,8,356.9876711599372,109.11868642051422,220.43824392846824
6279,30,2,9,356.9876711599372,88.16092446266649,211.75980852055392
6280,30,2,10,356.9876711599372,67.15488133861402,186.20519075283497
6281,30,2,11,356.9876711599372,46.192836665753994,141.21921880913288
6282,30,2,12,356.9876711599372,26.896928181313655,144.6467345376933
6283,30,2,13,356.9876711599372,8.38222032912875,140.259715839467
6284,30,2,14,356.9876711599372,38.876120408606155,147.70753593738732
6285,30,1,0,432.77795013652957,432.77795013652957,436.22571469163046
6286,30,1,1,432.77795013652957,408.61435560684225,411.90759158795817
6287,30,1,2,432.77795013652957,382.06612838795047,392.1351704714529
6288,30,1,3,432.77795013652957,354.7472754645531,352.21322634060584
6289,30,1,4,432.77795013652957,331.3692806903857,345.2912531437314
6290,30,1,5,432.77795013652957,308.7375261194004,326.5069551806431
6291,30,1,6,432.77795013652957,283.131203415988,309.6494603295416
6292,30,1,7,432.77795013652957,257.14912195682876,290.8172740181007
6293,30,1,8,432.77795013652957,227.94985319556417,290.18249828814174
6294,30,1,9,432.77795013652957,195.81095455376965,287.474168950355
6295,30,1,10,432.77795013652957,166.3363458192002,268.5756928104937
6296,30,1,11,432.77795013652957,140.06596873764,247.87506858239354
6297,30,1,12,432.77795013652957,113.505725070354,232.38977545981945
6298,30,1,13,432.77795013652957,89.24399241421847,219.26179614367143
