,Rmax,RR,NL,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
1498,11,1,13,262.26244348676437,85.93949766030119,152.09708007402915
1499,11,1,14,262.26244348676437,93.86339354122758,139.83358669793824
1500,10,10,0,228.0551011011287,228.0551011011287,228.5781686816716
1501,10,10,1,228.0551011011287,208.81849257135949,212.61031505877605
1502,10,10,2,228.0551011011287,200.2459105975843,208.06052530456796
1503,10,10,3,228.0551011011287,193.92766598459923,195.06660490376038
1504,10,10,4,228.0551011011287,185.00264462909698,192.25409407866692
1505,10,10,5,228.0551011011287,173.72110250154893,173.69354580793936
1506,10,10,6,228.0551011011287,160.89706694697605,163.3133257735332
1507,10,10,7,228.0551011011287,147.02145808941845,156.957381745325
1508,10,10,8,228.0551011011287,134.71128944777445,150.5830515722772
1509,10,10,9,228.0551011011287,123.60610988997837,138.912595317889
1510,10,10,10,228.0551011011287,112.62578573806887,129.9299916217508
1511,10,10,11,228.0551011011287,102.75312051408295,122.33789925832139
1512,10,10,12,228.0551011011287,93.87701597573341,116.59847991539348
1513,10,10,13,228.0551011011287,84.02339354616733,114.23373374412509
1514,10,10,14,228.0551011011287,72.19069218464695,113.14081143518699
1515,10,9,0,228.09507531948373,228.09507531948373,228.59607887403843
1516,10,9,1,228.09507531948373,208.8611618597589,212.63340056221523
1517,10,9,2,228.09507531948373,200.07708184281486,207.51400237775374
1518,10,9,3,228.09507531948373,193.96758474535966,193.20546537438022
1519,10,9,4,228.09507531948373,185.2298864494061,192.14130530468717
1520,10,9,5,228.09507531948373,173.95373553888666,173.4981065230476
1521,10,9,6,228.09507531948373,161.24774991696802,161.73178839769636
1522,10,9,7,228.09507531948373,147.3037439112249,156.88971654320338
1523,10,9,8,228.09507531948373,134.81687522629298,150.74961856380023
1524,10,9,9,228.09507531948373,123.71022023319217,139.20581679422793
1525,10,9,10,228.09507531948373,113.01806520059496,131.33513780929871
1526,10,9,11,228.09507531948373,103.3014872464625,123.45041738783576
1527,10,9,12,228.09507531948373,94.26003942663608,114.09699808300059
1528,10,9,13,228.09507531948373,84.35386480003424,112.45530982494031
1529,10,9,14,228.09507531948373,72.6058263890423,111.46514763528444
1530,10,8,0,228.14134720895717,228.14134720895717,228.6150975432608
1531,10,8,1,228.14134720895717,208.90968984063238,212.65784163553312
1532,10,8,2,228.14134720895717,199.77604602527128,206.27480970082354
1533,10,8,3,228.14134720895717,193.84918282122132,192.92369669014107
1534,10,8,4,228.14134720895717,185.30446213392418,192.20933175451847
1535,10,8,5,228.14134720895717,174.25554920318677,173.0252755017185
1536,10,8,6,228.14134720895717,161.5912340602593,162.0955961557085
1537,10,8,7,228.14134720895717,147.56738745930352,156.72200133321974
1538,10,8,8,228.14134720895717,135.11432473488563,150.84441224717858
1539,10,8,9,228.14134720895717,124.09043081262969,141.16177359525437
1540,10,8,10,228.14134720895717,113.13004274346098,133.49921953100286
1541,10,8,11,228.14134720895717,103.47667873858788,122.304521174095
1542,10,8,12,228.14134720895717,94.5406530500643,111.9110378479521
1543,10,8,13,228.14134720895717,84.59287840032891,110.69408142394374
1544,10,8,14,228.14134720895717,73.16412084937184,109.55786218654319
1545,10,7,0,228.19835403254658,228.19835403254658,228.63494923277202
1546,10,7,1,228.19835403254658,208.96623735728895,214.50182216735533
1547,10,7,2,228.19835403254658,199.23271355854138,204.46730006378982
1548,10,7,3,228.19835403254658,193.48035121350435,192.79177013211836
1549,10,7,4,228.19835403254658,185.24041065134713,192.3019918335051
1550,10,7,5,228.19835403254658,174.4088160151457,172.86340846142403
1551,10,7,6,228.19835403254658,161.821657486542,161.81355534690357
1552,10,7,7,228.19835403254658,148.39028071389419,158.89361875402685
1553,10,7,8,228.19835403254658,135.1916230310203,150.51217578511225
1554,10,7,9,228.19835403254658,123.6483951082937,142.68523910024442
1555,10,7,10,228.19835403254658,112.96518037793464,135.5865769232058
1556,10,7,11,228.19835403254658,103.57865070335612,120.45321510032804
1557,10,7,12,228.19835403254658,94.87385542036552,110.27666294999688
1558,10,7,13,228.19835403254658,84.6603788314733,109.03363335415378
1559,10,7,14,228.19835403254658,73.61996516966394,107.69473063848864
1560,10,6,0,229.01538508160183,229.01538508160183,229.11566432587017
1561,10,6,1,229.01538508160183,209.7280158894615,216.51921203085055
1562,10,6,2,229.01538508160183,198.54162061494017,202.48556973582143
1563,10,6,3,229.01538508160183,192.80736182246446,195.5852287102145
1564,10,6,4,229.01538508160183,184.83851822767502,191.3822827942277
1565,10,6,5,229.01538508160183,174.3323894858267,176.01697091187827
1566,10,6,6,229.01538508160183,163.51952178716036,159.3566635585141
1567,10,6,7,229.01538508160183,150.50292217747088,160.04798937461578
1568,10,6,8,229.01538508160183,135.52031274319606,151.013031799748
1569,10,6,9,229.01538508160183,123.89795911000787,143.32690018718438
1570,10,6,10,229.01538508160183,113.2411710307209,137.3410393466001
1571,10,6,11,229.01538508160183,103.82069703671394,115.22408442902397
1572,10,6,12,229.01538508160183,95.27636614663707,108.83236262767149
1573,10,6,13,229.01538508160183,85.11236856686394,107.28650783125283
1574,10,6,14,229.01538508160183,74.55028849635066,105.63184471808404
1575,10,5,0,231.10055686331955,231.10055686331955,231.1173904505324
1576,10,5,1,231.10055686331955,211.78632662933293,218.53762775288436
1577,10,5,2,231.10055686331955,198.67110898816597,204.28953623622863
1578,10,5,3,231.10055686331955,191.89700290934897,197.91399378548408
1579,10,5,4,231.10055686331955,184.11031473831179,188.69840582672296
1580,10,5,5,231.10055686331955,175.45231144250536,176.20943960712904
1581,10,5,6,231.10055686331955,165.30501263572967,158.83875428376953
1582,10,5,7,231.10055686331955,152.54751829241945,160.66390145994893
1583,10,5,8,231.10055686331955,139.10727839854144,153.25326600160327
1584,10,5,9,231.10055686331955,124.71090642016107,143.94896128961582
1585,10,5,10,231.10055686331955,112.93849411948193,135.3166741527559
1586,10,5,11,231.10055686331955,103.99772580608179,111.7284870419267
1587,10,5,12,231.10055686331955,95.5300782444406,107.85949809502452
1588,10,5,13,231.10055686331955,85.70875029842809,105.30625451369241
1589,10,5,14,231.10055686331955,77.04449263856702,103.66606422880122
1590,10,4,0,233.22333682303676,233.22333682303676,233.1393144360768
1591,10,4,1,233.22333682303676,213.96275584314662,220.55639508414168
1592,10,4,2,233.22333682303676,199.7051996108071,211.40513918766274
1593,10,4,3,233.22333682303676,190.84397760457807,197.10446464204793
1594,10,4,4,233.22333682303676,183.00455723409044,186.12490993716577
1595,10,4,5,233.22333682303676,176.0323748953491,170.6197878687785
1596,10,4,6,233.22333682303676,166.5816394748046,157.5387973142927
1597,10,4,7,233.22333682303676,154.37070288626668,160.37664760970623
1598,10,4,8,233.22333682303676,139.7655908902346,153.67614970263406
1599,10,4,9,233.22333682303676,125.25901083239361,149.50144568425557
1600,10,4,10,233.22333682303676,113.18461287899558,127.34895317208273
1601,10,4,11,233.22333682303676,104.23840074667245,108.83394716411038
1602,10,4,12,233.22333682303676,95.93663211670585,105.58049789328089
1603,10,4,13,233.22333682303676,87.52533648367451,103.51733520648781
1604,10,4,14,233.22333682303676,79.44290769297399,107.30926807335682
1605,10,3,0,236.430941589785,236.430941589785,236.50701430519914
1606,10,3,1,236.430941589785,217.21713589539053,226.32054262641438
1607,10,3,2,236.430941589785,202.87311130836758,219.59483048269672
1608,10,3,3,236.430941589785,190.6933289155039,199.74901143931058
1609,10,3,4,236.430941589785,182.56480817986312,186.68807451524543
1610,10,3,5,236.430941589785,175.44660062317567,168.3360886777983
1611,10,3,6,236.430941589785,166.43754066459599,158.3810722177253
1612,10,3,7,236.430941589785,156.53712748578278,164.93781158169256
1613,10,3,8,236.430941589785,142.8839379467363,152.82885991769538
1614,10,3,9,236.430941589785,126.7316667259206,156.85269004622205
1615,10,3,10,236.430941589785,113.15472062769365,125.73586500112907
1616,10,3,11,236.430941589785,105.07461307504246,123.54550980349683
1617,10,3,12,236.430941589785,98.71280133200575,117.93400485222499
1618,10,3,13,236.430941589785,89.88421280113201,120.38094729818181
1619,10,3,14,236.430941589785,83.24186671411698,126.29880299120425
1620,10,2,0,242.79704932432355,242.79704932432355,242.29504087293665
1621,10,2,1,242.79704932432355,223.4908400314123,235.8324248432547
1622,10,2,2,242.79704932432355,210.49845598802762,226.12187294692583
1623,10,2,3,242.79704932432355,196.38484012476758,192.49116941500537
1624,10,2,4,242.79704932432355,184.78522122798532,190.67768814986277
1625,10,2,5,242.79704932432355,175.12011203317996,162.98131135331693
1626,10,2,6,242.79704932432355,166.3357239169007,174.92786009724443
1627,10,2,7,242.79704932432355,156.36895252969657,162.06431470430988
1628,10,2,8,242.79704932432355,144.82231224312852,153.30968545622528
1629,10,2,9,242.79704932432355,131.10745454396334,150.39817545863207
1630,10,2,10,242.79704932432355,116.73665252535201,150.14396963187022
1631,10,2,11,242.79704932432355,108.03407674927826,146.95595893587247
1632,10,2,12,242.79704932432355,101.36514334629075,140.056180185986
1633,10,2,13,242.79704932432355,93.53196181994971,140.90187732080474
1634,10,2,14,242.79704932432355,90.59047360274968,140.54704045337925
1635,10,1,0,262.2510043326031,262.2510043326031,262.14351567326577
1636,10,1,1,262.2510043326031,243.66264062840094,245.42595358478525
1637,10,1,2,262.2510043326031,232.03265480225144,230.5203514544196
1638,10,1,3,262.2510043326031,219.15149905939938,215.67804845700422
1639,10,1,4,262.2510043326031,205.52286410998758,200.70048221413683
1640,10,1,5,262.2510043326031,190.5814136838036,177.036289046465
1641,10,1,6,262.2510043326031,176.09406546989618,176.79034307893696
1642,10,1,7,262.2510043326031,161.83338230065195,174.63277176558788
1643,10,1,8,262.2510043326031,148.90367230594626,171.32753861058788
1644,10,1,9,262.2510043326031,138.69274904672164,150.3934895029148
1645,10,1,10,262.2510043326031,130.2536796274549,158.97937763139757
1646,10,1,11,262.2510043326031,122.95738633221515,162.42120604364314
1647,10,1,12,262.2510043326031,115.5800463457148,155.00274655567213
1648,10,1,13,262.2510043326031,105.36163920283838,159.4998324767057
1649,10,1,14,262.2510043326031,110.74328754388611,145.85222322720946
1650,9,10,0,238.06114305206242,238.06114305206242,238.51193953522062
1651,9,10,1,238.06114305206242,220.811410495111,224.53789998912367
1652,9,10,2,238.06114305206242,211.20543989103587,219.32721136755788
1653,9,10,3,238.06114305206242,205.77666423548516,206.7760328753627
1654,9,10,4,238.06114305206242,198.54504605364028,202.13738754349106
1655,9,10,5,238.06114305206242,189.3929965160431,188.68888280788943
1656,9,10,6,238.06114305206242,178.82001902289238,178.94687438555005
1657,9,10,7,238.06114305206242,166.88144933898658,174.35173841278663
1658,9,10,8,238.06114305206242,154.32373382638684,167.9712440745614
1659,9,10,9,238.06114305206242,143.73810617551803,157.14332597804412
1660,9,10,10,238.06114305206242,135.13449948502478,148.1490296636271
1661,9,10,11,238.06114305206242,128.08126685352883,141.60048819950867
1662,9,10,12,238.06114305206242,121.08078784477514,137.9632617768833
1663,9,10,13,238.06114305206242,112.94012584537435,136.58540206106062
1664,9,10,14,238.06114305206242,103.22921293195762,135.29984513563195
1665,9,9,0,238.09894177332473,238.09894177332473,238.53034114722368
1666,9,9,1,238.09894177332473,220.8489878873611,224.56066440276024
1667,9,9,2,238.09894177332473,211.1068853351158,219.12563826702458
1668,9,9,3,238.09894177332473,205.80536793118077,206.81426447540588
1669,9,9,4,238.09894177332473,198.80298485776697,202.11655160616417
1670,9,9,5,238.09894177332473,189.73293792057217,188.81544287067953
1671,9,9,6,238.09894177332473,179.15257344278947,178.73215271457585
1672,9,9,7,238.09894177332473,167.2995594296369,174.60051010674883
1673,9,9,8,238.09894177332473,154.68738328473523,168.2580576575432
1674,9,9,9,238.09894177332473,143.97102900378573,157.18194196188938
1675,9,9,10,238.09894177332473,135.34707167695703,148.30127193462323
1676,9,9,11,238.09894177332473,128.40691060638943,141.44290360692972
1677,9,9,12,238.09894177332473,121.26226221962071,137.76250114112287
1678,9,9,13,238.09894177332473,113.38133518730238,136.33639509856187
1679,9,9,14,238.09894177332473,103.85651943021355,135.06649555234162
1680,9,8,0,238.1426787980806,238.1426787980806,238.5492299820802
1681,9,8,1,238.1426787980806,220.88548336817237,224.58492511244683
1682,9,8,2,238.1426787980806,210.89463622803257,218.2061332942602
1683,9,8,3,238.1426787980806,205.80854189692153,206.81992089403963
1684,9,8,4,238.1426787980806,199.01122095306297,202.2504021393448
1685,9,8,5,238.1426787980806,190.08038939738813,188.94002408344565
1686,9,8,6,238.1426787980806,179.57311003647348,177.22368243162109
1687,9,8,7,238.1426787980806,167.64840578153888,174.1461832386714
1688,9,8,8,238.1426787980806,155.00607133190545,168.12640841839854
1689,9,8,9,238.1426787980806,143.9519438518814,158.60705811284643
1690,9,8,10,238.1426787980806,135.25406054740145,148.0524012388562
1691,9,8,11,238.1426787980806,128.53036062593299,139.76383829827097
1692,9,8,12,238.1426787980806,121.47243048410822,136.13777967858164
1693,9,8,13,238.1426787980806,113.74679022430678,134.77053112052798
1694,9,8,14,238.1426787980806,104.24383820784388,133.39752825061043
1695,9,7,0,238.19541893424983,238.19541893424983,238.5685762606323
1696,9,7,1,238.19541893424983,220.91572734117858,224.6102445435726
1697,9,7,2,238.19541893424983,210.40607978593337,216.4031008402174
1698,9,7,3,238.19541893424983,205.60889012231473,206.7075148113251
1699,9,7,4,238.19541893424983,199.10343277327704,202.09639113406712
1700,9,7,5,238.19541893424983,190.35756153895812,188.32668762159915
1701,9,7,6,238.19541893424983,179.85845248003204,176.7293901761942
1702,9,7,7,238.19541893424983,167.94351266770508,173.98726242497412
1703,9,7,8,238.19541893424983,155.29331809562495,167.48257272849955
1704,9,7,9,238.19541893424983,143.9208910127833,160.1651993430912
1705,9,7,10,238.19541893424983,135.15879563125168,151.15744486268625
1706,9,7,11,238.19541893424983,128.72828287004694,138.03470355335554
1707,9,7,12,238.19541893424983,121.810140957075,134.51085191147172
1708,9,7,13,238.19541893424983,113.52829073222442,133.1045351579114
1709,9,7,14,238.19541893424983,104.72884616526764,131.77845660989396
1710,9,6,0,238.25072245108453,238.25072245108453,238.58969170269452
1711,9,6,1,238.25072245108453,220.96256269017428,226.46841238082743
1712,9,6,2,238.25072245108453,209.6875764940567,214.39018078231445
1713,9,6,3,238.25072245108453,204.91369131696038,206.55460892379617
1714,9,6,4,238.25072245108453,198.8036801049328,200.95975497821195
1715,9,6,5,238.25072245108453,190.27356747239682,188.16552289474234
1716,9,6,6,238.25072245108453,179.9448710401516,175.46867650332536
1717,9,6,7,238.25072245108453,168.52512709055068,173.90618630317925
1718,9,6,8,238.25072245108453,155.43976609811398,167.95501140319985
1719,9,6,9,238.25072245108453,144.22078069848877,161.23228072131718
1720,9,6,10,238.25072245108453,135.06564641432905,146.86219387702738
1721,9,6,11,238.25072245108453,128.53750378537185,136.64344190840043
1722,9,6,12,238.25072245108453,121.73570727495581,133.4827042251419
1723,9,6,13,238.25072245108453,113.72773215434255,131.8077569710694
1724,9,6,14,238.25072245108453,105.2682526479477,130.1114479236091
1725,9,5,0,239.03071879328016,239.03071879328016,239.06086230103233
1726,9,5,1,239.03071879328016,221.7759327705483,228.4866487443531
1727,9,5,2,239.03071879328016,210.05104788213328,213.98607576562904
1728,9,5,3,239.03071879328016,203.80300479627647,207.53913043683235
1729,9,5,4,239.03071879328016,198.0215776258501,201.67350923348712
1730,9,5,5,239.03071879328016,189.85763160592532,186.98388749516485
1731,9,5,6,239.03071879328016,181.0298539984114,174.09300258029361
1732,9,5,7,239.03071879328016,170.3784122891204,175.25047379007637
1733,9,5,8,239.03071879328016,157.500767432333,168.70648659015728
1734,9,5,9,239.03071879328016,143.9937954150392,161.71189013728252
1735,9,5,10,239.03071879328016,134.81464840857475,141.6719337849977
1736,9,5,11,239.03071879328016,128.56892513227734,135.98800189831934
1737,9,5,12,239.03071879328016,122.43130929489503,132.90220536933617
1738,9,5,13,239.03071879328016,114.27911507177342,130.48501865610376
1739,9,5,14,239.03071879328016,106.15954386871607,127.9785511814639
1740,9,4,0,241.19492992820227,241.19492992820227,241.081499062973
1741,9,4,1,241.19492992820227,223.91324316600216,230.50480973368988
1742,9,4,2,241.19492992820227,211.4900986388941,217.02425020256305
1743,9,4,3,241.19492992820227,203.23558788197877,208.67422445757217
1744,9,4,4,241.19492992820227,196.89273072894557,200.58491470249987
1745,9,4,5,241.19492992820227,189.65516862390973,185.81163056999668
1746,9,4,6,241.19492992820227,182.24712997297044,172.59877806255898
1747,9,4,7,241.19492992820227,172.16984657884473,175.66120313277835
1748,9,4,8,241.19492992820227,159.60848942686064,167.47068486154242
1749,9,4,9,241.19492992820227,145.75614643044602,164.15790949678944
1750,9,4,10,241.19492992820227,135.03656467025624,134.08881633859397
1751,9,4,11,241.19492992820227,128.71569040432712,133.20662605303838
1752,9,4,12,241.19492992820227,123.41733055195934,131.2636921451487
1753,9,4,13,241.19492992820227,114.44446333917797,128.06501366630798
1754,9,4,14,241.19492992820227,108.9515561286963,125.37038848781819
1755,9,3,0,243.38968615815807,243.38968615815807,243.43325501104903
1756,9,3,1,243.38968615815807,226.1038592953894,234.29765481441444
1757,9,3,2,243.38968615815807,213.35268844838313,225.2385915943506
1758,9,3,3,243.38968615815807,202.72886960242664,209.60927873434915
1759,9,3,4,243.38968615815807,195.53543292827484,201.88767119498576
1760,9,3,5,243.38968615815807,189.25419533150415,181.37719945930013
1761,9,3,6,243.38968615815807,182.18484954131418,170.8795306174582
1762,9,3,7,243.38968615815807,173.05812418773306,176.6370399946743
1763,9,3,8,243.38968615815807,161.294009188951,163.30231926648787
1764,9,3,9,243.38968615815807,147.92253656587354,160.5543202996411
1765,9,3,10,243.38968615815807,135.36845405100195,141.32347330807158
1766,9,3,11,243.38968615815807,129.15758226105905,130.69026731581232
1767,9,3,12,243.38968615815807,123.23030711463528,128.45726156880707
1768,9,3,13,243.38968615815807,116.36196420367105,130.23014919387847
1769,9,3,14,243.38968615815807,111.49311256829891,131.51074539330432
1770,9,2,0,248.06452173092623,248.06452173092623,247.70530210338995
1771,9,2,1,248.06452173092623,230.75886765938148,241.86078292972275
1772,9,2,2,248.06452173092623,218.94200145747146,231.8058467878171
1773,9,2,3,248.06452173092623,206.61492264478872,202.17223608970028
1774,9,2,4,248.06452173092623,196.97928097590793,212.5410931323952
1775,9,2,5,248.06452173092623,188.45562054304497,173.6231417932996
1776,9,2,6,248.06452173092623,180.26289525068876,170.63849029134974
1777,9,2,7,248.06452173092623,172.40510440135813,174.42418673576972
1778,9,2,8,248.06452173092623,163.10219662690986,166.15777170767655
1779,9,2,9,248.06452173092623,151.20697190441166,162.52293698716198
1780,9,2,10,248.06452173092623,138.29683946672515,162.83556515322397
1781,9,2,11,248.06452173092623,131.29529394586797,154.06360742989165
1782,9,2,12,248.06452173092623,125.63458478952535,154.89111695685702
1783,9,2,13,248.06452173092623,118.44005202011937,152.09824339037527
1784,9,2,14,248.06452173092623,115.35648903192904,154.56078276683948
1785,9,1,0,262.2348585554602,262.2348585554602,262.1292566103432
1786,9,1,1,262.2348585554602,245.1692652458408,247.67233505398775
1787,9,1,2,262.2348585554602,234.80719817488762,234.4460934125192
1788,9,1,3,262.2348585554602,223.48243875492713,220.259523747508
1789,9,1,4,262.2348585554602,211.5498751354619,205.833385284735
1790,9,1,5,262.2348585554602,199.3996714141939,185.76090304477768
1791,9,1,6,262.2348585554602,186.66593160530513,185.0828016068583
1792,9,1,7,262.2348585554602,174.0513447834873,182.5260194712935
1793,9,1,8,262.2348585554602,162.84749771668788,179.1545126918946
1794,9,1,9,262.2348585554602,154.06991322800832,161.44466124265207
1795,9,1,10,262.2348585554602,147.40162562079826,170.12529158944025
1796,9,1,11,262.2348585554602,141.3223653185469,170.95027210959248
1797,9,1,12,262.2348585554602,135.43958188969972,162.89983392761425
1798,9,1,13,262.2348585554602,127.48509987328967,166.7392401150022
1799,9,1,14,262.2348585554602,129.872821295534,154.85696500941384
1800,8,10,0,248.0807953913057,248.0807953913057,248.4435140518431
1801,8,10,1,248.0807953913057,232.7862169959775,236.4651800704574
1802,8,10,2,248.0807953913057,222.05603020441453,229.82661510569832
1803,8,10,3,248.0807953913057,217.36755722202645,220.61942772027345
1804,8,10,4,248.0807953913057,211.6610036906205,212.19390321599263
1805,8,10,5,248.0807953913057,204.53900994789748,203.7972298278235
1806,8,10,6,248.0807953913057,196.152897515304,192.87907859256256
1807,8,10,7,248.0807953913057,186.4597338012139,191.215783736871
1808,8,10,8,248.0807953913057,176.05257145455576,183.26281717492634
1809,8,10,9,248.0807953913057,166.13602636239042,177.11286664372994
1810,8,10,10,248.0807953913057,158.3395344201017,166.38299836273202
1811,8,10,11,248.0807953913057,152.9718633815983,165.0119303916685
1812,8,10,12,248.0807953913057,146.73999011107605,162.03006697260972
1813,8,10,13,248.0807953913057,139.8446805073902,159.76543821808474
1814,8,10,14,248.0807953913057,133.87175829983292,158.67767200263367
1815,8,9,0,248.11345081084974,248.11345081084974,248.46141899399998
1816,8,9,1,248.11345081084974,232.8045913958836,236.48756899772155
1817,8,9,2,248.11345081084974,222.0640517187383,229.85739263088814
1818,8,9,3,248.11345081084974,217.45116291836044,220.66589202708417
1819,8,9,4,248.11345081084974,211.91127251736967,212.17271353756092
1820,8,9,5,248.11345081084974,204.9229009448377,202.55438291021437
1821,8,9,6,248.11345081084974,196.60794059530298,192.43266845171644
1822,8,9,7,248.11345081084974,186.87764754437728,191.347822688912
1823,8,9,8,248.11345081084974,176.39714158228927,182.8961232307122
1824,8,9,9,248.11345081084974,166.4354409396037,177.28290669940694
1825,8,9,10,248.11345081084974,158.47517865429458,166.3642989938097
1826,8,9,11,248.11345081084974,153.1916267835406,164.91410233834065
1827,8,9,12,248.11345081084974,147.22223879052575,161.9325298042301
1828,8,9,13,248.11345081084974,140.32314257187102,160.15696189005365
1829,8,9,14,248.11345081084974,133.03566382981256,158.48935083500822
1830,8,8,0,248.14291678758795,248.14291678758795,248.48013917619267
1831,8,8,1,248.14291678758795,232.8278952551778,236.51059776678363
1832,8,8,2,248.14291678758795,222.06286307842447,229.76232801221568
1833,8,8,3,248.14291678758795,217.4500436747366,220.70005329716588
1834,8,8,4,248.14291678758795,212.15455989261827,212.2769155172527
1835,8,8,5,248.14291678758795,205.31187966626467,203.899380525473
1836,8,8,6,248.14291678758795,197.0399663547422,192.40586203487322
1837,8,8,7,248.14291678758795,187.29803021556222,191.30339770702264
1838,8,8,8,248.14291678758795,176.74718939334946,183.381774632867
1839,8,8,9,248.14291678758795,166.74359171493782,177.31416181734338
1840,8,8,10,248.14291678758795,158.8861644011124,166.23832495550147
1841,8,8,11,248.14291678758795,153.4153014317787,164.74894918906125
1842,8,8,12,248.14291678758795,147.53888010938294,161.60743680217752
1843,8,8,13,248.14291678758795,140.85351693214707,159.58257900103473
1844,8,8,14,248.14291678758795,132.4104164504086,158.04834188058675
1845,8,7,0,248.16429820766044,248.16429820766044,248.50022386132412
1846,8,7,1,248.16429820766044,232.88129310019244,236.53557600316535
1847,8,7,2,248.16429820766044,222.06692620713608,228.3895019035849
1848,8,7,3,248.16429820766044,217.2508234080782,220.6054818808535
1849,8,7,4,248.16429820766044,212.2109312601848,212.02615355566826
1850,8,7,5,248.16429820766044,205.6125523556561,203.89103432632297
1851,8,7,6,248.16429820766044,197.4360547978682,193.24576397495616
1852,8,7,7,248.16429820766044,187.69385245633137,191.2514641264698
1853,8,7,8,248.16429820766044,177.11871541931126,183.94221893339216
1854,8,7,9,248.16429820766044,167.06020940556604,178.29371069421543
1855,8,7,10,248.16429820766044,158.92101729893201,164.10385020810912
1856,8,7,11,248.16429820766044,153.55928548886115,163.1249743594811
1857,8,7,12,248.16429820766044,147.82978364588405,159.88833823495276
1858,8,7,13,248.16429820766044,140.91952526454588,158.25444918876073
1859,8,7,14,248.16429820766044,132.70045674149623,156.21775431874192
1860,8,6,0,248.20849635163987,248.20849635163987,248.52199233331558
1861,8,6,1,248.20849635163987,232.9446929263172,236.5629324766867
1862,8,6,2,248.20849635163987,222.0780397790868,226.34115007571128
1863,8,6,3,248.20849635163987,216.70398010201026,220.49150077425844
1864,8,6,4,248.20849635163987,212.06490714615575,213.05309638130146
1865,8,6,5,248.20849635163987,205.69685942305472,200.78876598608855
1866,8,6,6,248.20849635163987,197.62778783097392,191.67041769501185
1867,8,6,7,248.20849635163987,187.9292433319696,191.59125092832826
1868,8,6,8,248.20849635163987,177.35323537684286,185.4441044127139
1869,8,6,9,248.20849635163987,167.2487984941942,179.86560401530642
1870,8,6,10,248.20849635163987,159.10663397975412,162.62776799201652
1871,8,6,11,248.20849635163987,153.74500092823374,161.7396889911013
1872,8,6,12,248.20849635163987,148.31751629691956,158.90854276183765
1873,8,6,13,248.20849635163987,141.10986185444972,156.77771010657284
1874,8,6,14,248.20849635163987,133.40964481442546,154.8996507011207
1875,8,5,0,248.29933386790182,248.29933386790182,248.5462203610629
1876,8,5,1,248.29933386790182,233.02209819090618,238.4362318649026
1877,8,5,2,248.29933386790182,222.0173785132965,225.92304797857847
1878,8,5,3,248.29933386790182,216.2623764808947,220.21545242908905
1879,8,5,4,248.29933386790182,211.59126254852922,215.9300498486245
1880,8,5,5,248.29933386790182,205.39715709287154,201.56463878800636
1881,8,5,6,248.29933386790182,197.45323991936348,192.35585230484224
1882,8,5,7,248.29933386790182,187.91489337509861,192.49696489009685
1883,8,5,8,248.29933386790182,177.46151439873736,187.1141542015348
1884,8,5,9,248.29933386790182,167.4114912255526,181.28270954510793
1885,8,5,10,248.29933386790182,159.34868352377816,160.13121549614738
1886,8,5,11,248.29933386790182,154.11753626833274,161.006184250283
1887,8,5,12,248.29933386790182,148.59853154055628,158.71203442192783
1888,8,5,13,248.29933386790182,141.64844734120751,156.61098724111483
1889,8,5,14,248.29933386790182,134.19095580380986,153.95592314169372
1890,8,4,0,249.17341861877182,249.17341861877182,249.02190903107368
1891,8,4,1,249.17341861877182,233.8702682357854,240.45197277106345
1892,8,4,2,249.17341861877182,223.38997606585292,228.81594405448462
1893,8,4,3,249.17341861877182,215.4180137840167,220.30398801066104
1894,8,4,4,249.17341861877182,210.56078105172134,217.83796072880767
1895,8,4,5,249.17341861877182,204.67518063269526,198.69621757036415
1896,8,4,6,249.17341861877182,197.53355356781,194.27604445322717
1897,8,4,7,249.17341861877182,189.75816639842816,192.48174916187247
1898,8,4,8,249.17341861877182,179.37828747057864,185.93437122589685
1899,8,4,9,249.17341861877182,167.63485073460464,179.86954401313417
1900,8,4,10,249.17341861877182,159.50655390893948,157.99099029422248
1901,8,4,11,249.17341861877182,154.15030832269616,160.2190666437856
1902,8,4,12,249.17341861877182,148.72798730355677,158.27736281047453
1903,8,4,13,249.17341861877182,142.59129291476071,155.2515741752551
1904,8,4,14,249.17341861877182,135.69985328505234,151.97896582385295
1905,8,3,0,251.32813014059823,251.32813014059823,251.36355155265946
1906,8,3,1,251.32813014059823,236.0307642374197,242.4460155474406
1907,8,3,2,251.32813014059823,225.36628039171018,237.04156367194727
1908,8,3,3,251.32813014059823,215.56405019852312,219.67212623039904
1909,8,3,4,251.32813014059823,209.49419751188913,219.448000737043
1910,8,3,5,251.32813014059823,203.64749833474502,194.2918862907623
1911,8,3,6,251.32813014059823,198.1883293450586,186.8478236053104
1912,8,3,7,251.32813014059823,190.95174542168155,190.74986257613213
1913,8,3,8,251.32813014059823,181.18317110923294,175.9548654805952
1914,8,3,9,251.32813014059823,169.85373673604707,174.18899081832848
1915,8,3,10,251.32813014059823,159.74809650465565,150.07263493053262
1916,8,3,11,251.32813014059823,154.18302153793383,156.01803234821506
1917,8,3,12,251.32813014059823,149.91401810452086,155.42750675334273
1918,8,3,13,251.32813014059823,143.17571817635766,151.96382937441928
1919,8,3,14,251.32813014059823,137.78357189186735,148.58597722707583
1920,8,2,0,254.03036785098973,254.03036785098973,253.62208372788288
