,Rmax,RR,NL,max_above_TOCS_baseline,max_above_TOCS_perfect,max_above_TOCS_hefs
187,39,8,7,252.71260312816577,0.0,11.656243091034696
188,39,8,8,252.71260312816577,0.0,16.181027260539224
189,39,8,9,252.71260312816577,0.0,9.016352831811421
190,39,8,10,252.71260312816577,0.0,20.46908777282934
191,39,8,11,252.71260312816577,0.0,12.090873534233438
192,39,8,12,252.71260312816577,0.0,6.18586096060594
193,39,8,13,252.71260312816577,0.0,0.0
194,39,8,14,252.71260312816577,0.0,0.0
195,39,7,0,258.4601648556111,258.4601648556111,258.4601648542695
196,39,7,1,258.4601648556111,189.94292968000252,245.21558489814703
197,39,7,2,258.4601648556111,137.06181225312014,182.00752720628742
198,39,7,3,258.4601648556111,103.10843810726439,191.89184820299158
199,39,7,4,258.4601648556111,61.73066415778331,145.65935506720422
200,39,7,5,258.4601648556111,21.8030747042599,141.65909384938269
201,39,7,6,258.4601648556111,0.0,37.47996368622522
202,39,7,7,258.4601648556111,0.0,12.121510297892144
203,39,7,8,258.4601648556111,0.0,22.030920570123655
204,39,7,9,258.4601648556111,0.0,13.540545749986734
205,39,7,10,258.4601648556111,0.0,7.632674686552755
206,39,7,11,258.4601648556111,0.0,6.994395683651457
207,39,7,12,258.4601648556111,0.0,5.925695641738676
208,39,7,13,258.4601648556111,0.0,0.0
209,39,7,14,258.4601648556111,0.0,0.0
210,39,6,0,270.36099128557333,270.36099128557333,270.36099128033464
211,39,6,1,270.36099128557333,209.0471566437483,255.84180373465594
212,39,6,2,270.36099128557333,153.20099218202128,202.54020604542578
213,39,6,3,270.36099128557333,123.443216118513,197.1004565212953
214,39,6,4,270.36099128557333,84.15413384264045,152.4453511485891
215,39,6,5,270.36099128557333,45.44027792979796,154.50353886201046
216,39,6,6,270.36099128557333,9.476851338429377,47.31181429302852
217,39,6,7,270.36099128557333,0.0,28.943069508618336
218,39,6,8,270.36099128557333,0.0,32.66616057015011
219,39,6,9,270.36099128557333,0.0,19.764278967949636
220,39,6,10,270.36099128557333,0.0,9.55818775282647
221,39,6,11,270.36099128557333,0.0,3.627906879653376
222,39,6,12,270.36099128557333,0.0,1.418905059296911
223,39,6,13,270.36099128557333,0.0,0.0
224,39,6,14,270.36099128557333,0.0,0.0
225,39,5,0,282.26181770994515,282.26181770994515,282.2618177066287
226,39,5,1,282.26181770994515,228.12431579131723,267.7426301607313
227,39,5,2,282.26181770994515,174.73186019640838,222.94924344617965
228,39,5,3,282.26181770994515,145.37211821020682,209.77926908588395
229,39,5,4,282.26181770994515,113.34213004092786,145.84422230635028
230,39,5,5,282.26181770994515,74.79354119787327,146.82589726786182
231,39,5,6,282.26181770994515,37.06551985485877,72.10381430244708
232,39,5,7,282.26181770994515,4.446422099968174,57.437784334159545
233,39,5,8,282.26181770994515,0.0,40.56080958272629
234,39,5,9,282.26181770994515,0.0,31.10080443259693
235,39,5,10,282.26181770994515,0.0,28.786643200787523
236,39,5,11,282.26181770994515,0.0,30.770074846608907
237,39,5,12,282.26181770994515,0.0,23.672300590406834
238,39,5,13,282.26181770994515,0.0,25.119291658635802
239,39,5,14,282.26181770994515,0.0,14.873086879619123
240,39,4,0,294.7854640632303,294.7854640632303,294.74596976795704
241,39,4,1,294.7854640632303,247.85851197984138,280.995834305191
242,39,4,2,294.7854640632303,203.54237364554626,242.236970232448
243,39,4,3,294.7854640632303,175.1906737229014,215.21716071732476
244,39,4,4,294.7854640632303,144.13642272169187,178.56638329289862
245,39,4,5,294.7854640632303,111.58582112113507,148.2856046229424
246,39,4,6,294.7854640632303,76.1030015908294,114.51458133826875
247,39,4,7,294.7854640632303,39.225073504477834,93.25203740502992
248,39,4,8,294.7854640632303,6.693921694042487,82.08471663988885
249,39,4,9,294.7854640632303,0.0,66.97500348637975
250,39,4,10,294.7854640632303,0.0,71.73789700435924
251,39,4,11,294.7854640632303,0.0,68.45325170832983
252,39,4,12,294.7854640632303,0.0,52.76533269625993
253,39,4,13,294.7854640632303,0.0,37.5623428153218
254,39,4,14,294.7854640632303,0.0,24.66140661088913
255,39,3,0,314.5230929340223,314.5230929340223,314.7150552399935
256,39,3,1,314.5230929340223,276.9323825212263,299.11830418963666
257,39,3,2,314.5230929340223,242.45826232479442,265.31969625765123
258,39,3,3,314.5230929340223,212.91878018665324,242.83437151705738
259,39,3,4,314.5230929340223,185.35022093283015,212.4505032447524
260,39,3,5,314.5230929340223,155.27548305712764,186.05124731146873
261,39,3,6,314.5230929340223,123.42972224502563,185.41947859481627
262,39,3,7,314.5230929340223,89.28781076979091,164.8074871179267
263,39,3,8,314.5230929340223,54.14381596635557,150.67633841200487
264,39,3,9,314.5230929340223,21.575031914332527,115.60174884281284
265,39,3,10,314.5230929340223,0.0,105.00704698362208
266,39,3,11,314.5230929340223,0.0,72.22467077357882
267,39,3,12,314.5230929340223,0.0,64.29586835896393
268,39,3,13,314.5230929340223,0.0,57.060229986469714
269,39,3,14,314.5230929340223,0.0,48.90001747944155
270,39,2,0,333.96957923677087,333.96957923677087,333.0560451605436
271,39,2,1,333.96957923677087,306.0488965062513,329.4042315940612
272,39,2,2,333.96957923677087,284.9576823567047,298.41272511329794
273,39,2,3,333.96957923677087,260.031675100956,287.64910058397027
274,39,2,4,333.96957923677087,236.11879382458065,261.96018494573445
275,39,2,5,333.96957923677087,211.95287206111382,232.21970841418255
276,39,2,6,333.96957923677087,185.28633237823942,261.05695192047284
277,39,2,7,333.96957923677087,153.8362121982404,227.2738926373029
278,39,2,8,333.96957923677087,123.54003481186247,187.83446521063726
279,39,2,9,333.96957923677087,92.96097737825157,185.4568728577232
280,39,2,10,333.96957923677087,64.27233250843877,162.71244452434973
281,39,2,11,333.96957923677087,38.921559366238945,134.85339496653168
282,39,2,12,333.96957923677087,14.80367432627078,117.98665774427599
283,39,2,13,333.96957923677087,0.0,110.73552728704306
284,39,2,14,333.96957923677087,3.8759736623582413,109.46727512049506
285,39,1,0,362.8753184211224,362.8753184211224,362.88892327086216
286,39,1,1,362.8753184211224,343.6916084575153,359.58307654942564
287,39,1,2,362.8753184211224,330.74152457764416,345.27032506826447
288,39,1,3,362.8753184211224,318.11756589207096,334.2663721604024
289,39,1,4,362.8753184211224,301.9207179838704,300.1141408741849
290,39,1,5,362.8753184211224,283.24225384317253,298.53542077300517
291,39,1,6,362.8753184211224,264.76686948551617,287.67606515201095
292,39,1,7,362.8753184211224,244.3654402357194,269.5351894115225
293,39,1,8,362.8753184211224,223.45982505578684,269.332554269913
294,39,1,9,362.8753184211224,201.98045601261583,267.2960921851806
295,39,1,10,362.8753184211224,179.53089616177863,236.8819917306862
296,39,1,11,362.8753184211224,154.77595358061467,222.6113157063911
297,39,1,12,362.8753184211224,130.64228204592231,213.86277378960062
298,39,1,13,362.8753184211224,110.43069180317742,216.73870306880823
299,39,1,14,362.8753184211224,120.83563639588311,223.44588870557453
300,38,10,0,240.83546482897043,240.83546482897043,240.41454780521286
301,38,10,1,240.83546482897043,165.92989290621958,233.72266096538158
302,38,10,2,240.83546482897043,114.50666161760364,155.08992105044837
303,38,10,3,240.83546482897043,68.67470674223026,151.12774479590468
304,38,10,4,240.83546482897043,23.432188145675468,134.2795123220883
305,38,10,5,240.83546482897043,0.0,103.14272484198312
306,38,10,6,240.83546482897043,0.0,54.272645444135506
307,38,10,7,240.83546482897043,0.0,21.854708632372166
308,38,10,8,240.83546482897043,0.0,10.731441561257384
309,38,10,9,240.83546482897043,0.0,17.02643698567867
310,38,10,10,240.83546482897043,0.0,38.212806617073355
311,38,10,11,240.83546482897043,0.0,35.22959198344651
312,38,10,12,240.83546482897043,0.0,22.877196614312794
313,38,10,13,240.83546482897043,0.0,7.444325187052939
314,38,10,14,240.83546482897043,0.0,13.136721995774451
315,38,9,0,246.61511106777846,246.61511106777846,245.98241228764454
316,38,9,1,246.61511106777846,171.8771578910467,239.155524063605
317,38,9,2,246.61511106777846,119.46929826283876,157.91904760119726
318,38,9,3,246.61511106777846,78.23879912579534,163.32312283571767
319,38,9,4,246.61511106777846,33.77626380679577,141.75954144486477
320,38,9,5,246.61511106777846,0.0,115.74458332625522
321,38,9,6,246.61511106777846,0.0,36.686525155186246
322,38,9,7,246.61511106777846,0.0,13.090109290075318
323,38,9,8,246.61511106777846,0.0,21.70616065350704
324,38,9,9,246.61511106777846,0.0,14.55189917968157
325,38,9,10,246.61511106777846,0.0,29.27010698700967
326,38,9,11,246.61511106777846,0.0,21.366440189183677
327,38,9,12,246.61511106777846,0.0,13.59296290063601
328,38,9,13,246.61511106777846,0.0,6.384743674420321
329,38,9,14,246.61511106777846,0.0,4.833426252749906
330,38,8,0,252.70552523416177,252.70552523416177,251.84573692004827
331,38,8,1,252.70552523416177,177.87302149910875,243.15488590573784
332,38,8,2,252.70552523416177,127.75510624365882,166.1461427244364
333,38,8,3,252.70552523416177,88.98659750069356,175.85433964180967
334,38,8,4,252.70552523416177,46.14394556999872,144.9653678935556
335,38,8,5,252.70552523416177,6.700741216201031,129.6271793961448
336,38,8,6,252.70552523416177,0.0,33.352082326089985
337,38,8,7,252.70552523416177,0.0,15.944065685441629
338,38,8,8,252.70552523416177,0.0,19.545021192435073
339,38,8,9,252.70552523416177,0.0,15.23679111943035
340,38,8,10,252.70552523416177,0.0,19.715717833527307
341,38,8,11,252.70552523416177,0.0,13.818843445505607
342,38,8,12,252.70552523416177,0.0,6.207643973537305
343,38,8,13,252.70552523416177,0.0,0.0
344,38,8,14,252.70552523416177,0.0,0.0
345,38,7,0,258.46016485564735,258.46016485564735,258.4601648556958
346,38,7,1,258.46016485564735,189.94416178948887,245.19814265589991
347,38,7,2,258.46016485564735,138.76287836032247,182.0438628289554
348,38,7,3,258.46016485564735,103.07393889011114,191.70252674558543
349,38,7,4,258.46016485564735,63.51426675588637,147.73475802081052
350,38,7,5,258.46016485564735,23.34580591017189,143.71368396070136
351,38,7,6,258.46016485564735,0.0,39.95865263676657
352,38,7,7,258.46016485564735,0.0,14.123945326290425
353,38,7,8,258.46016485564735,0.0,22.973585201386044
354,38,7,9,258.46016485564735,0.0,15.705685315244324
355,38,7,10,258.46016485564735,0.0,11.84759376313238
356,38,7,11,258.46016485564735,0.0,7.183622343078912
357,38,7,12,258.46016485564735,0.0,5.805009745170408
358,38,7,13,258.46016485564735,0.0,0.0
359,38,7,14,258.46016485564735,0.0,0.0
360,38,6,0,270.3609912853413,270.3609912853413,270.3609912805133
361,38,6,1,270.3609912853413,209.04844549139455,255.84180373452745
362,38,6,2,270.3609912853413,153.2091473008034,202.57191424478725
363,38,6,3,270.3609912853413,123.49730548460306,197.2025626984225
364,38,6,4,270.3609912853413,84.33277317864832,152.51427423147442
365,38,6,5,270.3609912853413,45.68358432025975,155.79741398689225
366,38,6,6,270.3609912853413,9.658514782465303,46.43244883324803
367,38,6,7,270.3609912853413,0.0,29.061982176074977
368,38,6,8,270.3609912853413,0.0,31.509010988168484
369,38,6,9,270.3609912853413,0.0,19.618969129118625
370,38,6,10,270.3609912853413,0.0,9.226744943777305
371,38,6,11,270.3609912853413,0.0,3.3012426434476705
372,38,6,12,270.3609912853413,0.0,0.48396694133376
373,38,6,13,270.3609912853413,0.0,0.0
374,38,6,14,270.3609912853413,0.0,0.0
375,38,5,0,282.26181771028337,282.26181771028337,282.26181770661583
376,38,5,1,282.26181771028337,228.1263413411437,267.7426301607342
377,38,5,2,282.26181771028337,174.48603575696944,222.93575150200058
378,38,5,3,282.26181771028337,145.36106163475722,210.30059311267462
379,38,5,4,282.26181771028337,113.4504348788927,145.04699036027534
380,38,5,5,282.26181771028337,74.94617025294174,149.97355963870834
381,38,5,6,282.26181771028337,37.297096362492304,72.32784116531226
382,38,5,7,282.26181771028337,4.6407685687513975,57.66009201268065
383,38,5,8,282.26181771028337,0.0,40.42968173391996
384,38,5,9,282.26181771028337,0.0,31.131440349076144
385,38,5,10,282.26181771028337,0.0,30.182427694155365
386,38,5,11,282.26181771028337,0.0,31.66985009414381
387,38,5,12,282.26181771028337,0.0,28.4773336386843
388,38,5,13,282.26181771028337,0.0,24.707719646399838
389,38,5,14,282.26181771028337,0.0,5.251338433562552
390,38,4,0,294.78502983256806,294.78502983256806,294.7509272486099
391,38,4,1,294.78502983256806,247.85851197982805,281.00595607179406
392,38,4,2,294.78502983256806,203.50599753702386,242.22790366826464
393,38,4,3,294.78502983256806,175.20919808179724,215.4286615533182
394,38,4,4,294.78502983256806,144.17735505108814,177.61814655192418
395,38,4,5,294.78502983256806,111.73963047990057,148.05606381883615
396,38,4,6,294.78502983256806,76.24056483408407,114.28250557591475
397,38,4,7,294.78502983256806,39.46058611963872,92.83522795587322
398,38,4,8,294.78502983256806,6.919323262524351,82.79613764816449
399,38,4,9,294.78502983256806,0.0,69.42686605856989
400,38,4,10,294.78502983256806,0.0,72.4289258910251
401,38,4,11,294.78502983256806,0.0,60.32059929033146
402,38,4,12,294.78502983256806,0.0,59.13740807357506
403,38,4,13,294.78502983256806,0.0,34.27717640302299
404,38,4,14,294.78502983256806,0.0,28.205759204986663
405,38,3,0,314.51486378534815,314.51486378534815,314.6683228895635
406,38,3,1,314.51486378534815,276.92276119533653,299.21607372971863
407,38,3,2,314.51486378534815,242.47200804959596,265.31969625750673
408,38,3,3,314.51486378534815,212.9602192296325,242.92962494500168
409,38,3,4,314.51486378534815,185.5500292466616,212.41032942473024
410,38,3,5,314.51486378534815,155.37941847284455,186.14102416738817
411,38,3,6,314.51486378534815,123.58269390921134,185.46276186336792
412,38,3,7,314.51486378534815,89.51109323924837,164.95974653613985
413,38,3,8,314.51486378534815,54.35601575013064,164.4725960065565
414,38,3,9,314.51486378534815,21.740184524440075,117.11525485467305
415,38,3,10,314.51486378534815,0.0,104.40799102097026
416,38,3,11,314.51486378534815,0.0,81.040435983323
417,38,3,12,314.51486378534815,0.0,67.4270988744295
418,38,3,13,314.51486378534815,0.0,53.90019530201679
419,38,3,14,314.51486378534815,0.0,51.724353092104245
420,38,2,0,333.9722706491157,333.9722706491157,333.099184303831
421,38,2,1,333.9722706491157,306.05655029377454,329.8436999140317
422,38,2,2,333.9722706491157,284.94784839794255,298.5658570920724
423,38,2,3,333.9722706491157,260.07621652919994,287.2257932255049
424,38,2,4,333.9722706491157,235.8942160777093,261.98695030135826
425,38,2,5,333.9722706491157,212.0182147920656,232.10544087882067
426,38,2,6,333.9722706491157,185.2938999513296,255.96047175481974
427,38,2,7,333.9722706491157,153.94390073880282,226.43126238131782
428,38,2,8,333.9722706491157,123.63072230284075,185.40634482253515
429,38,2,9,333.9722706491157,93.04911588541736,186.2796566728078
430,38,2,10,333.9722706491157,64.43964173869409,163.23174173929817
431,38,2,11,333.9722706491157,39.19684960485782,135.74541252942652
432,38,2,12,333.9722706491157,14.794289695920263,118.3533801891133
433,38,2,13,333.9722706491157,0.0,110.59760907708196
434,38,2,14,333.9722706491157,4.015070447822744,109.52355508030402
435,38,1,0,362.8750282626033,362.8750282626033,362.88665312354124
436,38,1,1,362.8750282626033,343.691663350666,359.72315127685573
437,38,1,2,362.8750282626033,330.7261871355037,345.45352398817323
438,38,1,3,362.8750282626033,318.1148586299383,335.9982917684905
439,38,1,4,362.8750282626033,301.93948532350475,300.16367341865316
440,38,1,5,362.8750282626033,283.3076327106775,305.8324109484433
441,38,1,6,362.8750282626033,264.8593248854532,287.72818219958947
442,38,1,7,362.8750282626033,244.42513298783257,268.19173105276633
443,38,1,8,362.8750282626033,223.471102652222,268.6365026837654
444,38,1,9,362.8750282626033,201.98354625045656,266.8641260300841
445,38,1,10,362.8750282626033,179.87697460095606,236.0739277291
446,38,1,11,362.8750282626033,154.90682953377905,222.81372822532444
447,38,1,12,362.8750282626033,130.49557389383952,216.75621030615983
448,38,1,13,362.8750282626033,110.78101437261134,223.33010357444513
449,38,1,14,362.8750282626033,120.62854646797986,226.8271669393951
450,37,10,0,240.83778268677898,240.83778268677898,240.43098844066708
451,37,10,1,240.83778268677898,167.91124801594282,233.7377350692861
452,37,10,2,240.83778268677898,118.54897078023468,156.6249140434852
453,37,10,3,240.83778268677898,74.78371306334873,154.81492327395972
454,37,10,4,240.83778268677898,26.58787913414521,138.24309025385764
455,37,10,5,240.83778268677898,0.0,107.07314577032106
456,37,10,6,240.83778268677898,0.0,57.53086384222232
457,37,10,7,240.83778268677898,0.0,25.048107288198395
458,37,10,8,240.83778268677898,0.0,16.921095324601396
459,37,10,9,240.83778268677898,0.0,23.047537233716696
